point,reading,temp,tn
7,999.7,1000,K4_0924
8,999.8,1000,K4_0924
9,999.8,1000,K4_0924
10,999.9,1000,K4_0924
11,999.8,1000,K4_0924
12,999.7,1000,K4_0924
7,1499.7,1500,K4_0924
8,1499.7,1500,K4_0924
9,1499.6,1500,K4_0924
10,1499.9,1500,K4_0924
11,1500,1500,K4_0924
12,1500.1,1500,K4_0924
7,1999.6,2000,K4_0924
8,1999.6,2000,K4_0924
9,1999.9,2000,K4_0924
10,2000.1,2000,K4_0924
11,1999.9,2000,K4_0924
12,1999.8,2000,K4_0924
7,2249.7,2250,K4_0924
8,2249.5,2250,K4_0924
9,2250.1,2250,K4_0924
10,2250.3,2250,K4_0924
11,2250,2250,K4_0924
12,2250,2250,K4_0924
13,10,10,K4_0924
14,10.1,10,K4_0924
15,9.9,10,K4_0924
16,9.8,10,K4_0924
17,9.9,10,K4_0924
18,10,10,K4_0924
13,499.9,500,K4_0924
14,499.9,500,K4_0924
15,499.7,500,K4_0924
16,499.6,500,K4_0924
17,499.8,500,K4_0924
18,499.8,500,K4_0924
13,999.8,1000,K4_0924
14,999.8,1000,K4_0924
15,999.8,1000,K4_0924
16,999.8,1000,K4_0924
17,999.9,1000,K4_0924
18,999.8,1000,K4_0924
13,1500,1500,K4_0924
14,1499.9,1500,K4_0924
15,1499.8,1500,K4_0924
16,1499.7,1500,K4_0924
17,1499.9,1500,K4_0924
18,1499.9,1500,K4_0924
13,2000,2000,K4_0924
14,1999.9,2000,K4_0924
15,1999.9,2000,K4_0924
16,1999.8,2000,K4_0924
17,1999.9,2000,K4_0924
18,1999.9,2000,K4_0924
13,2250.2,2250,K4_0924
14,2250,2250,K4_0924
15,2250,2250,K4_0924
16,2249.9,2250,K4_0924
17,2250.1,2250,K4_0924
18,2250,2250,K4_0924
19,9.9,10,K4_0924
20,9.9,10,K4_0924
21,9.9,10,K4_0924
22,9.7,10,K4_0924
23,9.7,10,K4_0924
24,9.9,10,K4_0924
19,499.8,500,K4_0924
20,499.7,500,K4_0924
21,499.7,500,K4_0924
22,499.6,500,K4_0924
23,499.5,500,K4_0924
24,499.7,500,K4_0924
19,999.9,1000,K4_0924
20,999.7,1000,K4_0924
21,999.8,1000,K4_0924
22,999.7,1000,K4_0924
23,999.7,1000,K4_0924
24,999.8,1000,K4_0924
19,1499.9,1500,K4_0924
20,1499.7,1500,K4_0924
21,1499.8,1500,K4_0924
22,1499.7,1500,K4_0924
23,1499.7,1500,K4_0924
24,1499.6,1500,K4_0924
19,1999.9,2000,K4_0924
20,1999.7,2000,K4_0924
21,1999.8,2000,K4_0924
22,1999.7,2000,K4_0924
23,1999.7,2000,K4_0924
24,1999.8,2000,K4_0924
19,2250.1,2250,K4_0924
20,2249.9,2250,K4_0924
21,2249.9,2250,K4_0924
22,2249.8,2250,K4_0924
23,2249.8,2250,K4_0924
24,2250,2250,K4_0924
25,9.6,10,K4_0924
26,9.8,10,K4_0924
27,9.9,10,K4_0924
28,10.1,10,K4_0924
29,10,10,K4_0924
30,10.2,10,K4_0924
25,499.5,500,K4_0924
26,499.7,500,K4_0924
27,499.8,500,K4_0924
28,499.9,500,K4_0924
29,499.6,500,K4_0924
30,499.8,500,K4_0924
25,999.7,1000,K4_0924
26,999.8,1000,K4_0924
27,999.9,1000,K4_0924
28,1000,1000,K4_0924
29,999.6,1000,K4_0924
30,999.7,1000,K4_0924
25,1499.8,1500,K4_0924
26,1499.8,1500,K4_0924
27,1499.9,1500,K4_0924
28,1500,1500,K4_0924
29,1499.5,1500,K4_0924
30,1499.6,1500,K4_0924
25,1999.8,2000,K4_0924
26,1999.7,2000,K4_0924
27,2000,2000,K4_0924
28,2000,2000,K4_0924
29,1999.5,2000,K4_0924
30,1999.6,2000,K4_0924
25,2249.9,2250,K4_0924
26,2249.9,2250,K4_0924
27,2250.1,2250,K4_0924
28,2250.2,2250,K4_0924
29,2249.5,2250,K4_0924
30,2249.6,2250,K4_0924
31,9.9,10,K4_0924
32,9.9,10,K4_0924
33,9.9,10,K4_0924
34,9.8,10,K4_0924
35,10,10,K4_0924
36,9.8,10,K4_0924
31,499.5,500,K4_0924
32,499.6,500,K4_0924
33,499.6,500,K4_0924
34,499.5,500,K4_0924
35,499.7,500,K4_0924
36,499.7,500,K4_0924
31,999.6,1000,K4_0924
32,999.6,1000,K4_0924
33,999.7,1000,K4_0924
34,999.6,1000,K4_0924
35,999.7,1000,K4_0924
36,999.6,1000,K4_0924
31,1499.5,1500,K4_0924
32,1499.6,1500,K4_0924
33,1499.7,1500,K4_0924
34,1499.6,1500,K4_0924
35,1499.6,1500,K4_0924
36,1499.5,1500,K4_0924
31,1999.5,2000,K4_0924
32,1999.6,2000,K4_0924
33,1999.8,2000,K4_0924
34,1999.7,2000,K4_0924
35,1999.7,2000,K4_0924
36,1999.5,2000,K4_0924
31,2249.5,2250,K4_0924
32,2249.7,2250,K4_0924
33,2250.1,2250,K4_0924
34,2249.8,2250,K4_0924
35,2249.7,2250,K4_0924
36,2249.5,2250,K4_0924
37,10.3,10,K4_0924
38,9.8,10,K4_0924
39,10.1,10,K4_0924
40,9.9,10,K4_0924
37,499.8,500,K4_0924
38,499.5,500,K4_0924
39,499.7,500,K4_0924
40,499.6,500,K4_0924
37,999.8,1000,K4_0924
38,999.6,1000,K4_0924
39,999.7,1000,K4_0924
40,999.6,1000,K4_0924
37,1499.6,1500,K4_0924
38,1499.6,1500,K4_0924
39,1499.6,1500,K4_0924
40,1499.5,1500,K4_0924
37,1999.5,2000,K4_0924
38,1999.7,2000,K4_0924
39,1999.6,2000,K4_0924
40,1999.5,2000,K4_0924
37,2249.5,2250,K4_0924
38,2249.9,2250,K4_0924
39,2249.6,2250,K4_0924
40,2249.5,2250,K4_0924
1,-99.8,-100,J3_0525
2,-100.1,-100,J3_0525
3,-99.9,-100,J3_0525
4,-99.8,-100,J3_0525
5,-100,-100,J3_0525
6,-99.9,-100,J3_0525
1,-49.8,-50,J3_0525
2,-50.1,-50,J3_0525
3,-49.9,-50,J3_0525
4,-49.8,-50,J3_0525
5,-50,-50,J3_0525
6,-49.9,-50,J3_0525
1,0.2,0,J3_0525
2,-0.1,0,J3_0525
3,0.1,0,J3_0525
4,0.3,0,J3_0525
5,0.1,0,J3_0525
6,0.1,0,J3_0525
1,250.2,250,J3_0525
2,250,250,J3_0525
3,250.1,250,J3_0525
4,250.3,250,J3_0525
5,250.1,250,J3_0525
6,250.2,250,J3_0525
1,500.3,500,J3_0525
2,500,500,J3_0525
3,500.2,500,J3_0525
4,500.3,500,J3_0525
5,500.1,500,J3_0525
6,500.2,500,J3_0525
1,1000.3,1000,J3_0525
2,1000.1,1000,J3_0525
3,1000.3,1000,J3_0525
4,1000.3,1000,J3_0525
5,1000.2,1000,J3_0525
6,1000.2,1000,J3_0525
7,-100,-100,J3_0525
8,-100.2,-100,J3_0525
9,-99.8,-100,J3_0525
10,-100.1,-100,J3_0525
11,-99.8,-100,J3_0525
12,-100.2,-100,J3_0525
7,-49.9,-50,J3_0525
8,-50.2,-50,J3_0525
9,-49.8,-50,J3_0525
10,-50.1,-50,J3_0525
11,-49.8,-50,J3_0525
12,-50.2,-50,J3_0525
7,0.1,0,J3_0525
8,-0.1,0,J3_0525
9,0.3,0,J3_0525
10,0,0,J3_0525
11,0.2,0,J3_0525
12,-0.1,0,J3_0525
7,250.1,250,J3_0525
8,249.8,250,J3_0525
9,250.3,250,J3_0525
10,250,250,J3_0525
11,250.2,250,J3_0525
12,250,250,J3_0525
7,500.2,500,J3_0525
8,499.8,500,J3_0525
9,500.3,500,J3_0525
10,500,500,J3_0525
11,500.2,500,J3_0525
12,500,500,J3_0525
7,1000.2,1000,J3_0525
8,999.8,1000,J3_0525
9,1000.3,1000,J3_0525
10,1000,1000,J3_0525
11,1000.2,1000,J3_0525
12,1000.1,1000,J3_0525
13,-99.8,-100,J3_0525
14,-99.5,-100,J3_0525
15,-100.1,-100,J3_0525
16,-100.2,-100,J3_0525
17,-100.2,-100,J3_0525
18,-100.2,-100,J3_0525
13,-49.8,-50,J3_0525
14,-49.5,-50,J3_0525
15,-50.1,-50,J3_0525
16,-50.2,-50,J3_0525
17,-50.1,-50,J3_0525
18,-50.1,-50,J3_0525
13,0.2,0,J3_0525
14,0.5,0,J3_0525
15,-0.1,0,J3_0525
16,-0.1,0,J3_0525
17,-0.1,0,J3_0525
18,0,0,J3_0525
13,250.4,250,J3_0525
14,250.5,250,J3_0525
15,249.9,250,J3_0525
16,250,250,J3_0525
17,250,250,J3_0525
18,250,250,J3_0525
13,500.4,500,J3_0525
14,500.5,500,J3_0525
15,500,500,J3_0525
16,500.1,500,J3_0525
17,500,500,J3_0525
18,500.1,500,J3_0525
13,1000.5,1000,J3_0525
14,1000.5,1000,J3_0525
15,1000.1,1000,J3_0525
16,1000.2,1000,J3_0525
17,1000,1000,J3_0525
18,1000.1,1000,J3_0525
19,-99.9,-100,J3_0525
20,-100.2,-100,J3_0525
21,-100.2,-100,J3_0525
22,-100.3,-100,J3_0525
23,-100.2,-100,J3_0525
24,-100.1,-100,J3_0525
19,-49.9,-50,J3_0525
20,-50.1,-50,J3_0525
21,-50.2,-50,J3_0525
22,-50.3,-50,J3_0525
23,-50.2,-50,J3_0525
24,-50.1,-50,J3_0525
19,0.1,0,J3_0525
20,0,0,J3_0525
21,0,0,J3_0525
22,-0.1,0,J3_0525
23,-0.2,0,J3_0525
24,0.1,0,J3_0525
19,250.1,250,J3_0525
20,249.9,250,J3_0525
21,249.9,250,J3_0525
22,249.9,250,J3_0525
23,250.1,250,J3_0525
24,250.2,250,J3_0525
19,500.2,500,J3_0525
20,500,500,J3_0525
21,499.9,500,J3_0525
22,499.9,500,J3_0525
23,500,500,J3_0525
24,500.2,500,J3_0525
19,1000.2,1000,J3_0525
20,999.8,1000,J3_0525
21,999.8,1000,J3_0525
22,1000,1000,J3_0525
23,1000,1000,J3_0525
24,1000.2,1000,J3_0525
25,-99.9,-100,J3_0525
26,-100.2,-100,J3_0525
27,-100.4,-100,J3_0525
28,-100.1,-100,J3_0525
29,-99.7,-100,J3_0525
30,-100.3,-100,J3_0525
25,-49.9,-50,J3_0525
26,-50.2,-50,J3_0525
27,-50.4,-50,J3_0525
28,-49.8,-50,J3_0525
29,-49.7,-50,J3_0525
30,-50.3,-50,J3_0525
25,0.1,0,J3_0525
26,0,0,J3_0525
27,-0.3,0,J3_0525
28,0.3,0,J3_0525
29,0.2,0,J3_0525
30,-0.3,0,J3_0525
25,250,250,J3_0525
26,250,250,J3_0525
27,250,250,J3_0525
28,250.2,250,J3_0525
29,250.2,250,J3_0525
30,249.8,250,J3_0525
25,500,500,J3_0525
26,500.1,500,J3_0525
27,500,500,J3_0525
28,500.3,500,J3_0525
29,500.3,500,J3_0525
30,499.8,500,J3_0525
25,999.9,1000,J3_0525
26,1000.1,1000,J3_0525
27,1000.2,1000,J3_0525
28,1000.3,1000,J3_0525
29,1000.3,1000,J3_0525
30,999.8,1000,J3_0525
31,-100.2,-100,J3_0525
32,-99.9,-100,J3_0525
33,-99.9,-100,J3_0525
34,-99.8,-100,J3_0525
35,-100.2,-100,J3_0525
36,-100.1,-100,J3_0525
31,-50.2,-50,J3_0525
32,-49.9,-50,J3_0525
33,-49.9,-50,J3_0525
34,-49.8,-50,J3_0525
35,-50.2,-50,J3_0525
36,-50,-50,J3_0525
31,-0.3,0,J3_0525
32,0,0,J3_0525
33,0.3,0,J3_0525
34,0.2,0,J3_0525
35,-0.3,0,J3_0525
36,-0.1,0,J3_0525
31,249.8,250,J3_0525
32,250,250,J3_0525
33,250.4,250,J3_0525
34,250.5,250,J3_0525
35,249.7,250,J3_0525
36,249.9,250,J3_0525
31,499.9,500,J3_0525
32,500.2,500,J3_0525
33,500.5,500,J3_0525
34,500.5,500,J3_0525
35,500,500,J3_0525
36,500,500,J3_0525
31,1000,1000,J3_0525
32,1000.2,1000,J3_0525
33,1000.4,1000,J3_0525
34,1000.5,1000,J3_0525
35,1000,1000,J3_0525
36,1000.1,1000,J3_0525
37,-99.9,-100,J3_0525
38,-100,-100,J3_0525
39,-100.2,-100,J3_0525
40,-99.7,-100,J3_0525
37,-49.9,-50,J3_0525
38,-50,-50,J3_0525
39,-50.2,-50,J3_0525
40,-49.7,-50,J3_0525
37,0.1,0,J3_0525
38,0,0,J3_0525
39,-0.2,0,J3_0525
40,0.2,0,J3_0525
37,250.1,250,J3_0525
38,250,250,J3_0525
39,249.8,250,J3_0525
40,250.2,250,J3_0525
37,500.1,500,J3_0525
38,500,500,J3_0525
39,499.9,500,J3_0525
40,500.2,500,J3_0525
37,1000.1,1000,J3_0525
38,1000,1000,J3_0525
39,999.9,1000,J3_0525
40,1000.2,1000,J3_0525
1,-99.8,-100,J3_0424
2,-100.1,-100,J3_0424
3,-99.9,-100,J3_0424
4,-99.8,-100,J3_0424
5,-100,-100,J3_0424
6,-99.9,-100,J3_0424
1,-49.8,-50,J3_0424
2,-50.1,-50,J3_0424
3,-49.9,-50,J3_0424
4,-49.8,-50,J3_0424
5,-50,-50,J3_0424
6,-49.9,-50,J3_0424
1,0.2,0,J3_0424
2,-0.1,0,J3_0424
3,0.1,0,J3_0424
4,0.3,0,J3_0424
5,0.1,0,J3_0424
6,0.1,0,J3_0424
1,250.3,250,J3_0424
2,250,250,J3_0424
3,250.1,250,J3_0424
4,250.3,250,J3_0424
5,250.1,250,J3_0424
6,250.2,250,J3_0424
1,500.3,500,J3_0424
2,500,500,J3_0424
3,500.2,500,J3_0424
4,500.3,500,J3_0424
5,500.1,500,J3_0424
6,500.2,500,J3_0424
1,1000.3,1000,J3_0424
2,1000.1,1000,J3_0424
3,1000.3,1000,J3_0424
4,1000.3,1000,J3_0424
5,1000.2,1000,J3_0424
6,1000.2,1000,J3_0424
7,-100,-100,J3_0424
8,-100.2,-100,J3_0424
9,-99.8,-100,J3_0424
10,-100.1,-100,J3_0424
11,-99.8,-100,J3_0424
12,-100.2,-100,J3_0424
7,-49.9,-50,J3_0424
8,-50.2,-50,J3_0424
9,-49.8,-50,J3_0424
10,-50.1,-50,J3_0424
11,-49.8,-50,J3_0424
12,-50.2,-50,J3_0424
7,0.1,0,J3_0424
8,-0.1,0,J3_0424
9,0.2,0,J3_0424
10,0,0,J3_0424
11,0.2,0,J3_0424
12,-0.1,0,J3_0424
7,250.1,250,J3_0424
8,249.8,250,J3_0424
9,250.3,250,J3_0424
10,250,250,J3_0424
11,250.3,250,J3_0424
12,250,250,J3_0424
7,500.2,500,J3_0424
8,499.8,500,J3_0424
9,500.3,500,J3_0424
10,500,500,J3_0424
11,500.3,500,J3_0424
12,500,500,J3_0424
7,1000.2,1000,J3_0424
8,999.8,1000,J3_0424
9,1000.3,1000,J3_0424
10,1000,1000,J3_0424
11,1000.3,1000,J3_0424
12,1000.1,1000,J3_0424
13,-99.8,-100,J3_0424
14,-99.5,-100,J3_0424
15,-100.1,-100,J3_0424
16,-100.2,-100,J3_0424
17,-100.2,-100,J3_0424
18,-100.2,-100,J3_0424
13,-49.8,-50,J3_0424
14,-49.5,-50,J3_0424
15,-50.1,-50,J3_0424
16,-50.2,-50,J3_0424
17,-50.1,-50,J3_0424
18,-50.1,-50,J3_0424
13,0.2,0,J3_0424
14,0.5,0,J3_0424
15,-0.1,0,J3_0424
16,-0.1,0,J3_0424
17,0,0,J3_0424
18,0,0,J3_0424
13,250.4,250,J3_0424
14,250.5,250,J3_0424
15,249.9,250,J3_0424
16,250,250,J3_0424
17,250,250,J3_0424
18,250,250,J3_0424
13,500.4,500,J3_0424
14,500.5,500,J3_0424
15,500,500,J3_0424
16,500.1,500,J3_0424
17,500,500,J3_0424
18,500.1,500,J3_0424
13,1000.5,1000,J3_0424
14,1000.5,1000,J3_0424
15,1000.1,1000,J3_0424
16,1000.2,1000,J3_0424
17,1000,1000,J3_0424
18,1000.1,1000,J3_0424
19,-99.9,-100,J3_0424
20,-100.2,-100,J3_0424
21,-100.2,-100,J3_0424
22,-100.3,-100,J3_0424
23,-100.2,-100,J3_0424
24,-100.1,-100,J3_0424
19,-49.9,-50,J3_0424
20,-50.1,-50,J3_0424
21,-50.2,-50,J3_0424
22,-50.3,-50,J3_0424
23,-50.2,-50,J3_0424
24,-50.1,-50,J3_0424
19,0.1,0,J3_0424
20,0,0,J3_0424
21,0,0,J3_0424
22,-0.1,0,J3_0424
23,-0.2,0,J3_0424
24,0.1,0,J3_0424
19,250.1,250,J3_0424
20,249.9,250,J3_0424
21,249.9,250,J3_0424
22,249.9,250,J3_0424
23,250.1,250,J3_0424
24,250.1,250,J3_0424
19,500.2,500,J3_0424
20,500,500,J3_0424
21,499.9,500,J3_0424
22,499.9,500,J3_0424
23,500,500,J3_0424
24,500.2,500,J3_0424
19,1000.2,1000,J3_0424
20,999.8,1000,J3_0424
21,999.8,1000,J3_0424
22,1000,1000,J3_0424
23,1000,1000,J3_0424
24,1000.2,1000,J3_0424
25,-99.9,-100,J3_0424
26,-100.2,-100,J3_0424
27,-100.4,-100,J3_0424
28,-100.1,-100,J3_0424
29,-99.7,-100,J3_0424
30,-100.3,-100,J3_0424
25,-49.9,-50,J3_0424
26,-50.2,-50,J3_0424
27,-50.4,-50,J3_0424
28,-49.8,-50,J3_0424
29,-49.7,-50,J3_0424
30,-50.3,-50,J3_0424
25,0.1,0,J3_0424
26,0,0,J3_0424
27,-0.3,0,J3_0424
28,0.3,0,J3_0424
29,0.2,0,J3_0424
30,-0.3,0,J3_0424
25,250,250,J3_0424
26,250,250,J3_0424
27,249.8,250,J3_0424
28,250.2,250,J3_0424
29,250.2,250,J3_0424
30,249.8,250,J3_0424
25,500,500,J3_0424
26,500.1,500,J3_0424
27,500,500,J3_0424
28,500.3,500,J3_0424
29,500.3,500,J3_0424
30,499.8,500,J3_0424
25,999.9,1000,J3_0424
26,1000.1,1000,J3_0424
27,1000.2,1000,J3_0424
28,1000.3,1000,J3_0424
29,1000.3,1000,J3_0424
30,999.8,1000,J3_0424
31,-100.2,-100,J3_0424
32,-99.9,-100,J3_0424
33,-99.9,-100,J3_0424
34,-99.8,-100,J3_0424
35,-100.2,-100,J3_0424
36,-100.1,-100,J3_0424
31,-50.2,-50,J3_0424
32,-49.9,-50,J3_0424
33,-49.9,-50,J3_0424
34,-49.8,-50,J3_0424
35,-50.2,-50,J3_0424
36,-50,-50,J3_0424
31,-0.3,0,J3_0424
32,0,0,J3_0424
33,0.3,0,J3_0424
34,0.2,0,J3_0424
35,-0.3,0,J3_0424
36,-0.1,0,J3_0424
31,249.8,250,J3_0424
32,250,250,J3_0424
33,250.4,250,J3_0424
34,250.5,250,J3_0424
35,249.7,250,J3_0424
36,249.9,250,J3_0424
31,499.9,500,J3_0424
32,500.2,500,J3_0424
33,500.5,500,J3_0424
34,500.5,500,J3_0424
35,500,500,J3_0424
36,500,500,J3_0424
31,1000,1000,J3_0424
32,1000.2,1000,J3_0424
33,1000.4,1000,J3_0424
34,1000.5,1000,J3_0424
35,1000,1000,J3_0424
36,1000.1,1000,J3_0424
37,-99.9,-100,J3_0424
38,-100,-100,J3_0424
39,-100.2,-100,J3_0424
40,-99.7,-100,J3_0424
37,-49.9,-50,J3_0424
38,-50,-50,J3_0424
39,-50.2,-50,J3_0424
40,-49.7,-50,J3_0424
37,0.1,0,J3_0424
38,-0.1,0,J3_0424
39,-0.2,0,J3_0424
40,0.2,0,J3_0424
37,250.1,250,J3_0424
38,249.9,250,J3_0424
39,249.8,250,J3_0424
40,250.2,250,J3_0424
37,500.1,500,J3_0424
38,500,500,J3_0424
39,499.9,500,J3_0424
40,500.2,500,J3_0424
37,1000.1,1000,J3_0424
38,1000,1000,J3_0424
39,999.9,1000,J3_0424
40,1000.2,1000,J3_0424
1,-100.2,-100,K5_0424
2,-99.8,-100,K5_0424
3,-100.1,-100,K5_0424
4,-99.9,-100,K5_0424
5,-100.2,-100,K5_0424
6,-99.9,-100,K5_0424
1,499.8,500,K5_0424
2,500.1,500,K5_0424
3,500,500,K5_0424
4,500.1,500,K5_0424
5,499.8,500,K5_0424
6,500.1,500,K5_0424
1,999.8,1000,K5_0424
2,1000.1,1000,K5_0424
3,1000,1000,K5_0424
4,1000.1,1000,K5_0424
5,999.8,1000,K5_0424
6,1000.1,1000,K5_0424
1,1499.5,1500,K5_0424
2,1500.1,1500,K5_0424
3,1499.9,1500,K5_0424
4,1500.1,1500,K5_0424
5,1499.8,1500,K5_0424
6,1500,1500,K5_0424
1,1999.5,2000,K5_0424
2,2000.1,2000,K5_0424
3,1999.9,2000,K5_0424
4,2000.1,2000,K5_0424
5,1999.9,2000,K5_0424
6,2000.1,2000,K5_0424
1,2279.6,2280,K5_0424
2,2280.1,2280,K5_0424
3,2280.1,2280,K5_0424
4,2280.2,2280,K5_0424
5,2280.1,2280,K5_0424
6,2280.2,2280,K5_0424
7,-99.8,-100,K5_0424
8,-99.7,-100,K5_0424
9,-99.8,-100,K5_0424
10,-100.1,-100,K5_0424
11,-99.9,-100,K5_0424
12,-99.9,-100,K5_0424
7,500.2,500,K5_0424
8,500.3,500,K5_0424
9,500,500,K5_0424
10,499.8,500,K5_0424
11,500.2,500,K5_0424
12,500.1,500,K5_0424
7,1000.1,1000,K5_0424
8,1000.2,1000,K5_0424
9,1000,1000,K5_0424
10,999.8,1000,K5_0424
11,1000.2,1000,K5_0424
12,1000.1,1000,K5_0424
7,1500,1500,K5_0424
8,1500,1500,K5_0424
9,1500,1500,K5_0424
10,1499.7,1500,K5_0424
11,1500.2,1500,K5_0424
12,1500,1500,K5_0424
7,2000,2000,K5_0424
8,2000,2000,K5_0424
9,2000,2000,K5_0424
10,1999.7,2000,K5_0424
11,2000.1,2000,K5_0424
12,1999.9,2000,K5_0424
7,2280.1,2280,K5_0424
8,2280,2280,K5_0424
9,2280.1,2280,K5_0424
10,2279.8,2280,K5_0424
11,2280.1,2280,K5_0424
12,2280.1,2280,K5_0424
13,-100.2,-100,K5_0424
14,-100.2,-100,K5_0424
15,-99.8,-100,K5_0424
16,-99.6,-100,K5_0424
17,-99.5,-100,K5_0424
18,-99.8,-100,K5_0424
13,499.8,500,K5_0424
14,499.7,500,K5_0424
15,500.2,500,K5_0424
16,500.3,500,K5_0424
17,500.2,500,K5_0424
18,500,500,K5_0424
13,999.9,1000,K5_0424
14,999.7,1000,K5_0424
15,1000.2,1000,K5_0424
16,1000.3,1000,K5_0424
17,1000.2,1000,K5_0424
18,1000,1000,K5_0424
13,1499.8,1500,K5_0424
14,1499.7,1500,K5_0424
15,1500.1,1500,K5_0424
16,1500.1,1500,K5_0424
17,1500,1500,K5_0424
18,1500,1500,K5_0424
13,1999.7,2000,K5_0424
14,1999.8,2000,K5_0424
15,2000.1,2000,K5_0424
16,2000.1,2000,K5_0424
17,2000.1,2000,K5_0424
18,2000,2000,K5_0424
13,2280,2280,K5_0424
14,2279.9,2280,K5_0424
15,2280.2,2280,K5_0424
16,2280.1,2280,K5_0424
17,2280.1,2280,K5_0424
18,2280.1,2280,K5_0424
19,-99.7,-100,K5_0424
20,-99.7,-100,K5_0424
21,-100.2,-100,K5_0424
22,-99.7,-100,K5_0424
23,-99.8,-100,K5_0424
24,-99.7,-100,K5_0424
19,500,500,K5_0424
20,500,500,K5_0424
21,499.7,500,K5_0424
22,500,500,K5_0424
23,500.1,500,K5_0424
24,500,500,K5_0424
19,1000,1000,K5_0424
20,999.9,1000,K5_0424
21,999.7,1000,K5_0424
22,1000,1000,K5_0424
23,1000.1,1000,K5_0424
24,999.9,1000,K5_0424
19,1499.8,1500,K5_0424
20,1499.8,1500,K5_0424
21,1499.6,1500,K5_0424
22,1500,1500,K5_0424
23,1499.9,1500,K5_0424
24,1499.7,1500,K5_0424
19,1999.8,2000,K5_0424
20,1999.8,2000,K5_0424
21,1999.6,2000,K5_0424
22,2000.1,2000,K5_0424
23,2000,2000,K5_0424
24,1999.7,2000,K5_0424
19,2279.8,2280,K5_0424
20,2279.8,2280,K5_0424
21,2279.6,2280,K5_0424
22,2280.3,2280,K5_0424
23,2280.1,2280,K5_0424
24,2279.7,2280,K5_0424
25,-99.8,-100,K5_0424
26,-99.9,-100,K5_0424
27,-99.8,-100,K5_0424
28,-100,-100,K5_0424
29,0,-100,K5_0424
30,0,-100,K5_0424
25,500,500,K5_0424
26,499.7,500,K5_0424
27,500,500,K5_0424
28,499.7,500,K5_0424
29,0,500,K5_0424
30,0,500,K5_0424
25,1000,1000,K5_0424
26,999.7,1000,K5_0424
27,1000,1000,K5_0424
28,999.7,1000,K5_0424
29,0,1000,K5_0424
30,0,1000,K5_0424
25,1499.9,1500,K5_0424
26,1499.6,1500,K5_0424
27,1500,1500,K5_0424
28,1499.5,1500,K5_0424
29,0,1500,K5_0424
30,0,1500,K5_0424
25,2000,2000,K5_0424
26,1999.8,2000,K5_0424
27,2000,2000,K5_0424
28,1999.7,2000,K5_0424
29,0,2000,K5_0424
30,0,2000,K5_0424
25,2280.1,2280,K5_0424
26,2279.9,2280,K5_0424
27,2280.1,2280,K5_0424
28,2279.7,2280,K5_0424
29,0,2280,K5_0424
30,0,2280,K5_0424
31,0,-100,K5_0424
32,0,-100,K5_0424
33,0,-100,K5_0424
34,0,-100,K5_0424
35,0,-100,K5_0424
36,0,-100,K5_0424
31,0,500,K5_0424
32,0,500,K5_0424
33,0,500,K5_0424
34,0,500,K5_0424
35,0,500,K5_0424
36,0,500,K5_0424
31,0,1000,K5_0424
32,0,1000,K5_0424
33,0,1000,K5_0424
34,0,1000,K5_0424
35,0,1000,K5_0424
36,0,1000,K5_0424
31,0,1500,K5_0424
32,0,1500,K5_0424
33,0,1500,K5_0424
34,0,1500,K5_0424
35,0,1500,K5_0424
36,0,1500,K5_0424
32,0,2000,K5_0424
33,0,2000,K5_0424
34,0,2000,K5_0424
35,0,2000,K5_0424
36,0,2000,K5_0424
31,0,2280,K5_0424
32,0,2280,K5_0424
33,0,2280,K5_0424
34,0,2280,K5_0424
35,0,2280,K5_0424
36,0,2280,K5_0424
37,0,-100,K5_0424
38,0,-100,K5_0424
39,0,-100,K5_0424
40,0,-100,K5_0424
37,0,500,K5_0424
38,0,500,K5_0424
39,0,500,K5_0424
40,0,500,K5_0424
37,0,1000,K5_0424
38,0,1000,K5_0424
39,0,1000,K5_0424
40,0,1000,K5_0424
37,0,1500,K5_0424
38,0,1500,K5_0424
39,0,1500,K5_0424
40,0,1500,K5_0424
37,0,2000,K5_0424
38,0,2000,K5_0424
39,0,2000,K5_0424
40,0,2000,K5_0424
37,0,2280,K5_0424
38,0,2280,K5_0424
39,0,2280,K5_0424
40,0,2280,K5_0424
1,10.1,10,K4_0524
2,10.1,10,K4_0524
3,10.1,10,K4_0524
4,10.2,10,K4_0524
5,10.1,10,K4_0524
6,10.1,10,K4_0524
1,500.1,500,K4_0524
2,500.1,500,K4_0524
3,500.1,500,K4_0524
4,500.2,500,K4_0524
5,500,500,K4_0524
6,500,500,K4_0524
1,1000.2,1000,K4_0524
2,1000.1,1000,K4_0524
3,1000.1,1000,K4_0524
4,1000.2,1000,K4_0524
5,1000,1000,K4_0524
6,1000,1000,K4_0524
1,1500.2,1500,K4_0524
2,1500.1,1500,K4_0524
3,1500.2,1500,K4_0524
4,1500.3,1500,K4_0524
5,1500,1500,K4_0524
6,1500.2,1500,K4_0524
1,2000.2,2000,K4_0524
2,2000.1,2000,K4_0524
3,2000.2,2000,K4_0524
4,2000.3,2000,K4_0524
5,2000.1,2000,K4_0524
6,2000.2,2000,K4_0524
1,2250.2,2250,K4_0524
2,2250.2,2250,K4_0524
3,2250.2,2250,K4_0524
4,2250.3,2250,K4_0524
5,2250.1,2250,K4_0524
6,2250.3,2250,K4_0524
7,10.1,10,K4_0524
8,10.3,10,K4_0524
9,10.1,10,K4_0524
